hole_high,hole_low,suited,pocket_pair,street,num_opponents,hand_class,normalized_strength,win_pct,tie_pct,loss_pct
9,4,0,0,5,3,7,0.5669,1.2,0.0,98.8
10,3,0,0,5,6,5,0.7854,32.6,45.2,22.2
11,6,0,0,0,7,0,0.0,7.2,3.0,89.8
14,6,0,0,5,5,4,0.9067,99.0,0.0,1.0
13,4,0,0,3,3,9,0.0761,11.2,2.6,86.2
10,3,0,0,3,5,8,0.2259,15.0,2.8,82.2
14,11,1,0,5,1,7,0.6662,74.0,1.0,25.0
14,7,0,0,4,2,7,0.5852,48.8,3.0,48.2
11,10,1,0,4,8,8,0.2111,1.2,0.2,98.6
8,8,0,1,0,5,0,0.0,19.2,0.4,80.4
10,2,0,0,0,1,0,0.0,41.8,5.2,53.0
8,7,1,0,4,4,9,0.1593,0.8,0.2,99.0
3,3,0,1,3,2,7,0.5586,32.4,4.6,63.0
7,7,0,1,5,2,7,0.5745,51.8,0.4,47.8
9,7,0,0,5,5,8,0.2963,0.0,0.0,100.0
11,9,0,0,3,7,9,0.1276,3.2,1.2,95.6
10,2,1,0,0,1,0,0.0,48.8,5.0,46.2
14,2,0,0,3,1,9,0.1102,37.6,3.2,59.2
10,6,1,0,4,4,8,0.3086,17.8,1.0,81.2
9,8,0,0,4,1,8,0.2641,36.4,1.2,62.4
9,3,0,0,5,2,9,0.1213,0.4,0.0,99.6
14,6,1,0,4,1,6,0.7125,88.4,1.4,10.2
12,5,1,0,4,5,9,0.0402,24.0,4.8,71.2
5,2,0,0,4,3,8,0.2798,16.6,2.0,81.4
8,8,0,1,3,8,7,0.6296,14.6,0.4,85.0
9,2,0,0,5,1,7,0.5922,70.0,4.4,25.6
4,3,0,0,4,8,8,0.2435,3.4,0.6,96.0
12,3,0,0,3,2,9,0.1033,21.8,6.4,71.8
13,6,0,0,5,6,7,0.6427,46.0,1.2,52.8
12,4,1,0,3,1,8,0.391,37.6,8.6,53.8
11,7,0,0,3,4,9,0.124,8.6,1.0,90.4
14,13,1,0,3,3,9,0.1565,11.8,2.8,85.4
11,4,0,0,5,8,9,0.0852,0.0,0.0,100.0
12,7,0,0,0,8,0,0.0,9.2,2.0,88.8
10,8,0,0,5,1,6,0.7308,90.0,0.2,9.8
14,10,0,0,3,5,9,0.1593,13.8,2.4,83.8
9,5,0,0,4,1,9,0.1214,21.6,3.2,75.2
11,11,0,1,4,8,7,0.6147,10.4,0.0,89.6
14,7,0,0,5,7,8,0.3453,3.8,0.8,95.4
12,8,0,0,3,4,9,0.0929,8.2,1.8,90.0
6,3,0,0,5,6,8,0.4857,0.0,0.0,100.0
5,2,0,0,3,3,8,0.2854,24.6,3.4,72.0
14,2,0,0,3,6,8,0.53,27.0,9.4,63.6
8,8,0,1,5,8,7,0.585,6.8,0.0,93.2
9,4,0,0,4,1,5,0.7852,79.4,13.0,7.6
10,6,0,0,4,1,9,0.1215,27.2,3.2,69.6
13,11,0,0,3,4,9,0.1012,12.6,0.6,86.8
11,7,1,0,5,6,4,0.8381,76.0,0.0,24.0
8,5,0,0,3,5,9,0.153,4.2,1.4,94.4
14,13,0,0,4,8,8,0.4652,4.6,0.2,95.2
12,6,0,0,4,3,9,0.0937,3.8,0.8,95.4
9,9,0,1,3,5,8,0.3947,18.6,0.0,81.4
9,7,0,0,3,6,8,0.3905,17.0,3.0,80.0
10,2,0,0,0,5,0,0.0,9.0,2.8,88.2
14,5,0,0,3,5,8,0.1973,7.6,4.0,88.4
9,5,1,0,5,3,9,0.095,0.0,0.2,99.8
4,3,0,0,0,5,0,0.0,8.6,2.2,89.2
3,2,1,0,4,7,7,0.5705,1.8,2.4,95.8
7,2,0,0,5,6,8,0.5314,0.0,0.0,100.0
11,8,0,0,4,3,9,0.1709,9.6,6.0,84.4
8,3,0,0,4,1,8,0.3364,13.2,6.4,80.4
13,4,0,0,0,5,0,0.0,13.2,3.0,83.8
9,5,1,0,3,5,9,0.1599,4.8,1.2,94.0
11,7,0,0,0,2,0,0.0,30.4,3.4,66.2
13,2,0,0,4,1,8,0.3356,35.4,2.8,61.8
11,6,0,0,5,2,8,0.2888,9.6,5.4,85.0
12,7,1,0,4,3,9,0.0933,6.6,0.6,92.8
8,7,1,0,3,7,6,0.715,56.0,8.4,35.6
13,3,0,0,0,5,0,0.0,14.0,2.8,83.2
4,3,0,0,3,4,9,0.0163,14.2,1.6,84.2
3,2,1,0,4,4,8,0.5311,0.6,0.4,99.0
8,5,0,0,5,2,9,0.0421,0.4,0.0,99.6
13,12,0,0,4,2,8,0.4286,22.0,3.0,75.0
8,8,0,1,5,4,7,0.6175,12.4,0.0,87.6
11,5,1,0,3,4,9,0.1447,8.0,2.6,89.4
13,8,0,0,5,2,8,0.3772,27.8,0.2,72.0
12,6,0,0,5,3,7,0.6265,30.4,11.2,58.4
7,3,0,0,3,6,8,0.3349,12.8,2.2,85.0
13,8,0,0,3,2,9,0.0734,19.0,1.0,80.0
11,3,0,0,0,3,0,0.0,18.2,3.4,78.4
14,11,0,0,0,2,0,0.0,45.6,2.4,52.0
13,12,0,0,0,8,0,0.0,16.0,2.2,81.8
13,5,0,0,3,1,9,0.0832,38.8,3.4,57.8
11,8,0,0,3,3,8,0.4501,40.0,2.8,57.2
13,11,0,0,4,6,9,0.1023,1.8,0.0,98.2
9,2,0,0,4,2,8,0.2863,4.0,9.0,87.0
6,4,0,0,4,6,9,0.1516,0.0,0.0,100.0
13,9,0,0,4,1,7,0.6462,94.4,0.4,5.2
11,4,0,0,3,3,8,0.2682,7.4,3.6,89.0
8,3,0,0,5,8,7,0.6096,0.4,0.0,99.6
14,12,0,0,0,6,0,0.0,19.8,2.4,77.8
8,5,0,0,0,7,0,0.0,7.6,2.0,90.4
13,11,0,0,0,3,0,0.0,32.4,3.8,63.8
8,7,0,0,0,8,0,0.0,9.4,2.2,88.4
13,6,0,0,5,5,7,0.6423,27.8,0.2,72.0
5,5,0,1,0,8,0,0.0,14.2,0.6,85.2
12,12,0,1,4,1,7,0.6291,77.2,0.4,22.4
14,7,0,0,5,2,7,0.6585,65.4,10.2,24.4
12,6,0,0,3,2,9,0.0937,18.6,5.0,76.4
12,6,0,0,0,8,0,0.0,9.0,2.0,89.0
14,11,1,0,5,4,7,0.6604,45.6,18.2,36.2
12,9,1,0,3,3,9,0.0945,12.8,0.6,86.6
10,7,0,0,3,4,9,0.0437,7.8,1.0,91.2
9,6,1,0,3,6,9,0.076,6.0,0.4,93.6
12,11,1,0,0,7,0,0.0,20.6,2.2,77.2
10,7,1,0,4,2,5,0.7852,76.4,6.0,17.6
9,6,0,0,3,2,6,0.7116,86.2,4.2,9.6
14,7,0,0,0,8,0,0.0,12.2,3.6,84.2
11,7,0,0,0,7,0,0.0,10.0,2.0,88.0
12,5,0,0,0,8,0,0.0,6.8,3.8,89.4
5,3,0,0,3,4,9,0.0354,4.8,0.8,94.4
8,2,0,0,3,8,8,0.528,2.0,1.2,96.8
10,3,0,0,5,1,7,0.5714,45.0,0.6,54.4
10,6,0,0,5,4,9,0.0586,0.0,0.0,100.0
6,3,0,0,5,2,8,0.3181,20.2,4.2,75.6
5,2,1,0,5,8,9,0.1311,0.0,0.0,100.0
14,2,0,0,0,4,0,0.0,17.2,2.4,80.4
2,2,0,1,5,3,7,0.6368,14.2,0.2,85.6
14,2,0,0,3,7,9,0.1285,2.6,2.6,94.8
11,5,0,0,5,8,7,0.6132,9.2,0.4,90.4
14,2,0,0,5,3,1,0.9987,99.6,0.0,0.4
13,10,1,0,3,1,8,0.5162,79.8,6.6,13.6
14,11,0,0,3,6,8,0.5519,39.2,5.2,55.6
10,9,0,0,0,1,0,0.0,51.0,3.0,46.0
9,3,0,0,3,8,9,0.1138,7.6,2.0,90.4
12,7,0,0,0,5,0,0.0,15.8,2.4,81.8
11,8,1,0,4,7,9,0.0852,26.0,0.6,73.4
6,3,0,0,5,5,9,0.1209,0.0,0.0,100.0
11,2,0,0,0,8,0,0.0,6.6,1.8,91.6
10,7,0,0,5,7,7,0.5969,4.4,5.0,90.6
9,5,0,0,5,6,7,0.5922,7.0,3.2,89.8
11,10,0,0,3,4,9,0.0265,10.0,0.8,89.2
5,2,0,0,4,7,9,0.0468,0.0,0.0,100.0
9,4,0,0,5,7,7,0.5675,0.6,1.4,98.0
5,5,0,1,3,5,7,0.6008,14.0,1.4,84.6
13,8,0,0,4,5,8,0.2775,8.6,6.2,85.2
12,5,0,0,3,6,9,0.1402,6.8,1.6,91.6
6,5,0,0,3,7,8,0.4303,1.0,1.0,98.0
13,8,0,0,5,6,8,0.4582,0.0,0.0,100.0
10,9,1,0,3,1,9,0.0151,41.0,1.8,57.2
12,2,0,0,5,5,7,0.6215,64.0,1.8,34.2
11,5,1,0,4,8,7,0.6154,9.8,9.2,81.0
14,3,0,0,5,8,7,0.6589,8.4,13.2,78.4
9,5,1,0,5,4,9,0.0608,0.0,0.0,100.0
9,9,0,1,5,1,3,0.9689,99.6,0.0,0.4
11,8,1,0,3,3,9,0.1313,16.2,1.2,82.6
12,11,0,0,5,7,8,0.37,0.0,0.0,100.0
8,6,0,0,4,4,8,0.3688,10.2,4.0,85.8
13,9,0,0,3,7,8,0.3961,12.6,1.2,86.2
14,4,1,0,0,4,0,0.0,24.2,4.4,71.4
5,2,0,0,5,6,7,0.6132,2.0,1.2,96.8
11,5,0,0,0,6,0,0.0,10.2,2.4,87.4
10,7,0,0,0,1,0,0.0,43.6,4.6,51.8
7,7,0,1,4,5,6,0.718,75.6,0.0,24.4
12,9,0,0,5,7,7,0.6323,40.0,2.0,58.0
10,5,0,0,5,5,8,0.2755,3.0,0.2,96.8
11,5,0,0,3,5,8,0.2798,15.6,1.6,82.8
14,13,0,0,5,2,9,0.171,11.2,0.8,88.0
7,4,0,0,5,1,8,0.2668,4.8,3.0,92.2
7,3,0,0,0,3,0,0.0,16.0,3.2,80.8
13,12,0,0,0,6,0,0.0,17.6,2.8,79.6
10,5,0,0,4,4,9,0.0887,6.8,4.2,89.0
13,12,1,0,0,7,0,0.0,20.6,1.6,77.8
11,4,1,0,4,2,8,0.398,8.6,6.8,84.6
7,4,0,0,5,1,8,0.398,7.4,4.0,88.6
12,6,0,0,3,1,9,0.1356,43.6,3.4,53.0
5,3,0,0,0,3,0,0.0,18.2,2.2,79.6
13,8,1,0,0,5,0,0.0,20.0,3.6,76.4
14,7,0,0,5,4,6,0.7749,9.4,4.2,86.4
14,9,1,0,5,7,4,0.9144,82.4,0.0,17.6
11,9,0,0,5,8,9,0.171,0.0,0.0,100.0
4,3,1,0,5,2,8,0.2373,9.8,0.2,90.0
7,4,0,0,5,5,8,0.3758,0.0,0.0,100.0
7,4,1,0,3,1,8,0.2534,55.2,4.4,40.4
11,4,1,0,0,6,0,0.0,11.6,3.2,85.2
12,6,0,0,5,6,8,0.346,0.0,0.0,100.0
11,4,0,0,4,8,9,0.149,2.6,9.2,88.2
14,2,0,0,3,2,9,0.1547,21.4,4.2,74.4
12,4,0,0,5,2,7,0.6249,77.6,0.6,21.8
10,2,0,0,4,6,6,0.6752,71.0,7.8,21.2
9,4,0,0,4,7,8,0.245,5.6,0.2,94.2
8,7,0,0,3,7,9,0.0649,5.6,0.6,93.8
13,5,0,0,0,5,0,0.0,14.8,2.6,82.6
9,4,1,0,4,2,9,0.0669,8.6,3.2,88.2
13,6,0,0,5,1,8,0.4276,29.0,5.8,65.2
7,2,0,0,5,1,8,0.3476,48.8,4.4,46.8
10,6,0,0,5,8,7,0.5925,0.8,0.8,98.4
7,5,0,0,3,5,8,0.2621,17.8,12.4,69.8
6,4,0,0,5,8,8,0.4807,0.0,0.0,100.0
12,7,0,0,4,8,8,0.4725,21.4,1.2,77.4
13,9,1,0,4,2,6,0.74,90.6,1.2,8.2
10,4,0,0,4,8,9,0.16,0.0,0.0,100.0
9,2,0,0,3,8,9,0.021,1.0,1.0,98.0
6,3,0,0,4,3,9,0.0414,0.6,0.2,99.2
14,10,0,0,5,7,9,0.1217,0.0,0.0,100.0
13,7,1,0,5,6,9,0.0844,0.0,0.0,100.0
5,3,0,0,4,4,8,0.2298,10.4,2.8,86.8
9,9,0,1,0,1,0,0.0,69.2,0.6,30.2
9,9,0,1,3,2,8,0.4022,48.0,0.6,51.4
11,3,0,0,4,2,8,0.2116,29.8,0.6,69.6
10,3,0,0,4,1,7,0.5984,88.0,2.2,9.8
8,5,0,0,5,7,8,0.4552,0.0,0.0,100.0
9,4,0,0,3,5,8,0.3861,11.4,3.0,85.6
5,3,0,0,4,7,8,0.3057,6.0,0.8,93.2
14,10,0,0,0,7,0,0.0,15.8,4.2,80.0
5,4,0,0,4,8,9,0.0194,12.0,1.4,86.6
8,5,0,0,3,3,8,0.3069,7.0,4.6,88.4
10,3,1,0,5,4,9,0.1693,0.0,0.0,100.0
12,10,0,0,0,4,0,0.0,22.2,2.8,75.0
11,6,1,0,5,8,7,0.5675,0.2,0.8,99.0
11,3,1,0,4,8,9,0.0572,16.2,5.2,78.6
14,10,0,0,5,8,5,0.7856,90.6,9.4,0.0
12,2,0,0,0,3,0,0.0,17.8,3.0,79.2
8,4,0,0,5,5,7,0.656,5.0,5.8,89.2
10,9,0,0,4,7,8,0.4476,15.8,0.8,83.4
12,2,0,0,0,3,0,0.0,21.8,2.2,76.0
14,2,0,0,5,1,8,0.4622,26.4,4.8,68.8
9,2,1,0,3,1,9,0.0474,25.8,6.0,68.2
9,9,0,1,5,2,6,0.7383,90.8,0.0,9.2
10,3,1,0,5,4,8,0.1871,0.2,0.0,99.8
8,3,1,0,0,1,0,0.0,38.0,5.8,56.2
12,6,0,0,3,6,9,0.0344,8.8,9.4,81.8
9,9,0,1,4,6,8,0.404,10.2,0.0,89.8
12,5,0,0,3,4,8,0.2754,20.4,2.0,77.6
10,6,1,0,0,4,0,0.0,18.0,4.6,77.4
12,8,1,0,5,1,9,0.0468,9.2,0.8,90.0
14,4,1,0,0,3,0,0.0,29.6,3.2,67.2
8,2,1,0,5,3,8,0.2813,0.0,0.6,99.4
14,8,0,0,5,3,6,0.784,78.6,7.4,14.0
12,2,0,0,4,1,8,0.1845,47.4,0.0,52.6
6,2,0,0,3,4,9,0.0174,3.2,1.4,95.4
13,11,0,0,3,3,9,0.0826,21.4,1.2,77.4
10,5,0,0,0,4,0,0.0,10.8,2.8,86.4
9,7,0,0,0,4,0,0.0,14.6,2.6,82.8
11,11,0,1,4,2,3,0.9757,83.8,1.0,15.2
11,6,0,0,3,8,8,0.2678,2.4,3.2,94.4
4,2,0,0,4,8,8,0.2403,4.6,0.6,94.8
7,4,0,0,3,2,9,0.0319,9.2,5.8,85.0
9,6,0,0,3,4,8,0.4125,8.6,2.6,88.8
7,2,0,0,3,2,9,0.0174,8.0,0.6,91.4
7,4,0,0,4,6,7,0.5756,4.8,3.0,92.2
7,4,1,0,3,3,9,0.0515,4.8,1.0,94.2
13,7,0,0,4,2,9,0.088,11.8,2.8,85.4
13,2,0,0,3,3,9,0.1012,15.0,3.6,81.4
12,2,0,0,5,8,8,0.3049,0.0,0.0,100.0
8,8,0,1,4,2,7,0.6173,40.6,6.2,53.2
8,6,0,0,3,6,9,0.0879,1.2,1.0,97.8
13,5,1,0,5,2,8,0.5169,63.2,3.4,33.4
10,7,1,0,3,7,8,0.4113,15.8,3.6,80.6
13,8,0,0,4,8,5,0.7854,11.4,35.0,53.6
9,3,0,0,5,1,8,0.2052,29.8,0.2,70.0
10,8,0,0,4,2,8,0.4116,65.6,1.6,32.8
12,3,0,0,4,3,8,0.4795,45.2,5.6,49.2
8,6,0,0,3,7,9,0.0193,4.4,0.4,95.2
7,2,0,0,3,2,9,0.1232,11.2,2.0,86.8
14,7,0,0,0,8,0,0.0,10.0,3.2,86.8
6,6,0,1,0,2,0,0.0,42.4,0.6,57.0
14,3,0,0,0,2,0,0.0,32.8,3.0,64.2
7,3,0,0,4,6,9,0.0852,1.0,1.4,97.6
12,4,0,0,3,8,9,0.1035,5.4,7.6,87.0
6,3,0,0,3,3,8,0.2151,17.4,3.2,79.4
14,8,0,0,5,2,8,0.4949,24.2,0.8,75.0
14,6,0,0,3,4,9,0.1662,11.0,3.0,86.0
10,8,1,0,5,4,8,0.305,0.4,0.4,99.2
9,5,0,0,4,5,8,0.4804,1.0,1.0,98.0
11,10,0,0,3,1,9,0.0583,42.0,0.6,57.4
13,5,0,0,0,3,0,0.0,22.8,3.2,74.0
12,7,1,0,4,3,8,0.4799,48.2,4.6,47.2
13,11,0,0,5,2,9,0.0889,3.4,0.2,96.4
10,4,0,0,0,4,0,0.0,12.4,4.6,83.0
11,3,0,0,5,6,8,0.2108,0.2,0.0,99.8
6,4,0,0,3,6,9,0.0083,4.6,0.6,94.8
9,2,0,0,3,4,9,0.1547,3.2,1.8,95.0
10,7,0,0,0,7,0,0.0,9.4,2.4,88.2
13,11,0,0,4,8,8,0.5103,17.8,1.2,81.0
9,6,0,0,5,7,8,0.3157,2.0,0.0,98.0
10,7,1,0,0,1,0,0.0,46.0,4.2,49.8
12,3,0,0,0,3,0,0.0,23.6,4.4,72.0
8,6,1,0,4,7,6,0.7312,58.8,19.0,22.2
13,5,0,0,0,4,0,0.0,15.0,4.6,80.4
12,5,1,0,3,1,9,0.0409,28.6,2.8,68.6
11,8,0,0,5,2,9,0.147,5.2,0.0,94.8
9,7,0,0,4,2,9,0.1404,13.6,1.8,84.6
6,5,0,0,4,7,8,0.3546,4.8,1.6,93.6
11,11,0,1,3,8,8,0.4656,9.6,1.0,89.4
7,5,0,0,3,8,9,0.1517,5.8,0.6,93.6
14,6,1,0,3,8,8,0.548,9.6,3.6,86.8
12,4,1,0,0,3,0,0.0,23.8,3.4,72.8
14,3,1,0,0,7,0,0.0,17.4,2.8,79.8
7,6,0,0,4,4,8,0.3432,17.2,3.6,79.2
13,4,0,0,4,3,9,0.0816,5.0,0.6,94.4
11,3,0,0,3,7,8,0.4615,13.6,3.0,83.4
7,4,0,0,5,2,7,0.6161,29.0,8.0,63.0
14,13,0,0,0,8,0,0.0,17.6,2.2,80.2
10,2,0,0,0,1,0,0.0,43.2,4.8,52.0
14,2,1,0,3,1,7,0.5572,67.4,2.0,30.6
10,8,0,0,5,2,8,0.3972,2.4,0.2,97.4
11,2,0,0,0,6,0,0.0,8.6,3.0,88.4
4,3,0,0,3,7,8,0.4664,3.4,1.2,95.4
14,5,0,0,0,7,0,0.0,9.4,4.4,86.2
12,2,0,0,5,4,8,0.1848,1.6,0.2,98.2
10,9,0,0,0,2,0,0.0,32.4,2.4,65.2
9,2,1,0,4,4,7,0.662,34.2,6.8,59.0
12,11,1,0,3,6,8,0.5168,9.4,1.0,89.6
7,5,0,0,3,6,8,0.1835,2.0,1.4,96.6
12,10,1,0,3,4,9,0.0997,17.0,1.4,81.6
10,8,0,0,4,1,6,0.7029,20.0,28.4,51.6
9,8,0,0,4,5,9,0.0409,2.6,0.2,97.2
8,7,0,0,5,2,8,0.4654,1.6,1.0,97.4
14,12,0,0,0,5,0,0.0,27.4,2.4,70.2
7,6,1,0,3,1,9,0.0654,36.4,4.4,59.2
14,13,0,0,5,8,6,0.7751,82.6,1.4,16.0
12,3,0,0,3,6,9,0.0378,3.4,2.6,94.0
14,2,0,0,3,8,8,0.5484,23.6,10.2,66.2
12,9,0,0,4,2,9,0.1479,24.0,1.0,75.0
13,3,0,0,5,4,9,0.0878,0.0,0.4,99.6
8,3,0,0,5,2,8,0.4562,2.2,1.4,96.4
9,4,0,0,0,7,0,0.0,6.6,2.4,91.0
13,4,0,0,3,4,8,0.3959,7.0,5.0,88.0
7,4,1,0,5,5,8,0.3771,0.0,0.2,99.8
6,3,0,0,4,2,8,0.2326,8.6,1.2,90.2
13,6,0,0,0,7,0,0.0,8.2,2.8,89.0
12,7,1,0,5,1,9,0.0572,11.2,0.8,88.0
13,7,1,0,3,4,9,0.1018,8.2,2.2,89.6
14,11,0,0,4,4,8,0.3742,28.0,1.6,70.4
13,12,0,0,0,2,0,0.0,42.4,2.2,55.4
8,4,0,0,5,1,8,0.2497,36.4,0.6,63.0
11,6,0,0,4,7,9,0.1623,0.6,0.0,99.4
8,2,0,0,5,6,8,0.3567,7.2,1.4,91.4
9,3,0,0,5,7,8,0.3223,0.0,0.0,100.0
12,8,1,0,5,1,8,0.4818,82.8,0.4,16.8
10,3,0,0,0,8,0,0.0,4.8,2.0,93.2
13,7,0,0,4,2,8,0.521,58.4,4.8,36.8
13,9,0,0,0,6,0,0.0,16.4,3.4,80.2
12,5,0,0,3,2,9,0.1363,16.2,4.4,79.4
7,5,0,0,0,2,0,0.0,25.0,1.6,73.4
14,9,0,0,3,3,9,0.1202,17.8,1.6,80.6
8,6,1,0,4,1,8,0.4732,19.6,7.2,73.2
9,4,0,0,4,7,8,0.2487,6.6,0.4,93.0
5,3,0,0,5,5,7,0.5595,4.8,1.6,93.6
7,6,0,0,4,5,8,0.3105,6.4,1.4,92.2
13,3,0,0,4,5,8,0.4991,35.2,5.0,59.8
8,2,0,0,0,3,0,0.0,14.2,3.2,82.6
7,4,1,0,0,6,0,0.0,14.2,2.2,83.6
9,6,1,0,0,8,0,0.0,12.2,1.6,86.2
8,4,0,0,4,4,8,0.2518,11.0,3.0,86.0
5,2,1,0,3,7,9,0.007,24.0,4.0,72.0
13,4,1,0,0,3,0,0.0,28.0,2.0,70.0
11,3,0,0,3,2,9,0.1702,21.4,14.2,64.4
7,3,1,0,4,4,9,0.0842,14.2,0.4,85.4
9,3,0,0,3,1,8,0.388,41.0,9.4,49.6
13,13,0,1,3,6,8,0.5075,38.8,0.0,61.2
13,4,1,0,3,1,9,0.1569,68.2,1.8,30.0
12,11,1,0,0,4,0,0.0,28.6,1.6,69.8
8,3,0,0,4,5,8,0.2137,5.4,0.8,93.8
13,6,0,0,3,5,8,0.4991,33.4,6.4,60.2
14,6,0,0,0,3,0,0.0,31.4,3.4,65.2
14,14,0,1,0,5,0,0.0,49.6,0.2,50.2
9,4,0,0,3,6,9,0.0048,2.8,1.6,95.6
13,10,0,0,4,8,9,0.1603,1.2,0.0,98.8
12,8,0,0,5,3,7,0.5805,32.4,0.8,66.8
8,8,0,1,4,4,8,0.3637,14.8,0.0,85.2
9,6,0,0,0,2,0,0.0,22.8,2.0,75.2
11,3,0,0,4,5,9,0.1325,0.2,0.4,99.4
13,3,0,0,4,2,7,0.6383,84.0,2.4,13.6
7,3,0,0,0,1,0,0.0,35.8,4.8,59.4
4,2,0,0,4,4,8,0.2558,1.2,4.8,94.0
10,3,0,0,3,7,8,0.2225,6.0,4.0,90.0
4,3,1,0,0,1,0,0.0,39.0,6.6,54.4
9,3,0,0,5,8,6,0.7359,35.8,9.2,55.0
8,4,0,0,4,2,9,0.1261,15.4,0.4,84.2
5,3,0,0,3,8,8,0.2207,4.4,2.0,93.6
9,4,0,0,4,6,3,0.9609,90.6,2.6,6.8
14,9,0,0,3,3,9,0.127,15.0,2.4,82.6
12,9,0,0,3,6,9,0.0997,31.8,1.8,66.4
4,3,0,0,4,1,8,0.4823,7.4,4.2,88.4
8,5,0,0,4,8,8,0.3708,4.8,3.2,92.0
6,5,0,0,4,5,9,0.0729,0.6,0.0,99.4
7,4,0,0,0,4,0,0.0,10.0,2.8,87.2
13,8,0,0,0,7,0,0.0,12.2,4.2,83.6
10,9,0,0,0,1,0,0.0,49.2,4.0,46.8
10,6,0,0,3,6,8,0.4201,14.2,3.4,82.4
8,3,0,0,5,6,9,0.1565,0.0,0.0,100.0
11,7,0,0,3,2,9,0.1233,17.2,2.0,80.8
9,6,1,0,3,3,9,0.005,39.2,0.8,60.0
11,5,0,0,4,6,8,0.4784,2.4,0.0,97.6
12,11,1,0,0,3,0,0.0,31.8,1.6,66.6
5,3,0,0,5,5,5,0.7845,89.4,4.8,5.8
11,10,1,0,4,1,9,0.0288,39.4,1.0,59.6
8,4,0,0,5,2,8,0.396,1.0,0.4,98.6
10,3,0,0,5,5,8,0.4027,0.0,0.0,100.0
7,3,0,0,4,3,7,0.6592,34.6,8.6,56.8
6,2,1,0,0,8,0,0.0,8.4,1.0,90.6
7,3,0,0,5,3,9,0.0115,0.0,0.0,100.0
10,5,0,0,0,8,0,0.0,5.6,2.0,92.4
8,2,1,0,3,5,9,0.0807,1.6,0.0,98.4
9,4,0,0,0,2,0,0.0,20.2,3.6,76.2
11,6,0,0,3,8,8,0.4535,13.2,3.8,83.0
8,8,0,1,4,8,8,0.3708,1.0,1.0,98.0
10,3,1,0,0,5,0,0.0,16.0,2.8,81.2
8,4,0,0,3,7,9,0.0299,3.4,6.2,90.4
13,10,0,0,3,3,8,0.5054,52.8,1.8,45.4
8,7,1,0,0,7,0,0.0,15.8,3.0,81.2
4,3,0,0,0,8,0,0.0,6.4,1.4,92.2
6,4,0,0,5,2,9,0.1537,0.0,0.6,99.4
12,10,1,0,5,2,8,0.4741,24.4,0.2,75.4
13,5,0,0,0,2,0,0.0,30.8,4.6,64.6
13,7,0,0,5,4,8,0.2298,1.8,2.4,95.8
14,4,1,0,3,6,9,0.1703,8.4,8.0,83.6
8,5,1,0,0,4,0,0.0,18.0,2.4,79.6
14,4,0,0,0,4,0,0.0,19.0,3.8,77.2
11,3,1,0,3,5,8,0.4469,15.6,3.8,80.6
6,2,0,0,0,1,0,0.0,35.2,4.0,60.8
12,3,1,0,5,2,8,0.1991,7.4,6.2,86.4
13,10,0,0,5,6,8,0.4866,0.0,0.0,100.0
11,7,1,0,3,3,8,0.4491,43.4,4.0,52.6
7,4,1,0,4,5,8,0.3286,24.6,2.2,73.2
12,8,0,0,0,6,0,0.0,12.4,4.2,83.4
11,9,0,0,4,4,8,0.4878,8.2,2.8,89.0
10,5,0,0,3,8,8,0.4235,9.0,1.6,89.4
6,2,0,0,5,4,5,0.7849,53.2,36.6,10.2
13,12,0,0,4,6,8,0.429,11.8,1.0,87.2
12,11,0,0,5,5,7,0.6131,11.0,6.2,82.8
7,2,0,0,4,4,8,0.2829,0.8,2.2,97.0
11,4,0,0,4,4,8,0.5098,2.8,1.0,96.2
11,10,0,0,4,6,8,0.2274,1.2,1.4,97.4
6,4,0,0,4,2,7,0.5997,35.0,6.6,58.4
13,4,0,0,3,6,8,0.2759,5.4,3.8,90.8
12,8,0,0,5,7,8,0.4937,9.2,0.6,90.2
13,5,0,0,0,6,0,0.0,10.4,2.6,87.0
12,8,0,0,5,7,7,0.5807,3.4,3.2,93.4
14,13,0,0,3,2,8,0.5189,80.6,1.0,18.4
13,12,0,0,4,1,9,0.104,39.0,0.6,60.4
5,3,0,0,4,6,9,0.0724,5.6,0.8,93.6
11,8,0,0,0,3,0,0.0,22.2,1.8,76.0
12,6,0,0,5,7,8,0.4347,0.0,0.0,100.0
11,2,0,0,5,5,8,0.4562,15.0,4.8,80.2
14,11,1,0,4,7,8,0.2568,18.6,1.0,80.4
7,3,0,0,0,5,0,0.0,8.8,2.4,88.8
4,2,0,0,3,4,9,0.0513,2.8,0.2,97.0
13,8,0,0,4,3,6,0.7297,85.4,2.4,12.2
12,9,0,0,5,1,7,0.6319,93.2,0.2,6.6
13,6,1,0,5,8,8,0.3181,0.0,0.0,100.0
12,7,0,0,4,8,8,0.4512,1.0,1.0,98.0
6,3,0,0,3,4,9,0.0087,13.6,2.2,84.2
10,7,0,0,5,7,8,0.3405,0.4,0.4,99.2
14,3,1,0,3,6,9,0.1162,10.6,2.2,87.2
11,3,0,0,3,8,8,0.329,1.0,1.2,97.8
10,5,1,0,5,3,8,0.5336,0.0,0.2,99.8
5,2,0,0,5,8,9,0.041,0.0,0.0,100.0
14,8,0,0,5,6,8,0.5469,6.4,5.4,88.2
9,2,0,0,3,6,9,0.154,2.2,1.2,96.6
4,4,0,1,4,3,8,0.2574,17.2,0.0,82.8
11,2,0,0,5,3,9,0.1615,1.2,0.0,98.8
